id,description,company_id,,hts_code,is_hazmat,is_flammable,is_special_handling,is_perishable,is_digital,is_deleted,is_lot_controlled,is_expiry_controlled,creation_date,brand_name,parent_product_id,display_desc,discontinue_day,base_uom,unit_price,currency_uom,product_available_day,shipping_weight,shipping_dimension,unit_volume,pkg_length,pkg_width,pkg_height,weight_uom,dim_uom,volume_uom,casepack_size,gtin,db_creation_dttm,db_updation_dttm,sap_0material_attr__prdha
5753026,SLOGGI ROMANCE MIDI:WHITE:38,1,5748120 Sloggi Romance Midi/5748120 Sloggi Romance Midi - White,,,,,,,FALSE,,,,2011 Sloggi Brief,9326,Brief/Pants,,1-PACK,62.87,NOK,,,,,,,,,,,,,,,
8572972,BRIEF CARIN REGULAR Y D STRIPE:NAVY:40/42,1,8546565 Brief Carin regular y d stripe/8546565 Brief Carin regular y d stripe - Navy,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.33,USD,,,,,,,,,,,,,,,
8391078,BRIEF THONG LOW FLORA:WHITE:34,1,8305383 Brief Thong low Flora/8305383 Brief Thong low Flora - White,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.64,USD,,,,,,,,,,,,,,,
8128595,LEGGINGS RIB AOP DOTS:LIGHT BEIGE:74,1,8104514 Leggings rib aop dots/8104514 Leggings rib aop dots - Light Beige,,,,,,,FALSE,,,,8911 Baby Bottoms,9472,Leggings,,1-PACK,2.1,USD,,,,,,,,,,,,,,,
7964839,TIGHTS BAG PLAIN:RED:50/56,1,7824273 Tights BaG plain/7824273 Tights BaG plain - Red,,,,,,,FALSE,,,,8917 Baby Other,9323,Tights,,1-PACK,1.88,USD,,,,,,,,,,,,,,,
8471522,BRIEF  SALLY REGULAR SEAMLESS:DUSTY PINK:620,1,7949456 Brief  Sally regular Seamless/7949456 Brief  Sally regular Seamless - Dusty Pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.65,USD,,,,,,,,,,,,,,,
7713294,BRIEF NORA BRAZILIAN LOW:BLACK:44/46,1,7711410 Brief Nora brazilian low/7711410 Brief Nora brazilian low - Black,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,2.19,USD,,,,,,,,,,,,,,,
8019009,BRIEF SO U JENNIANN THONG:BLACK:34,1,7947262 Brief So U Jenniann thong/7947262 Brief So U Jenniann thong - Black,,,,,,,FALSE,,,,2010 So.U Brief,9326,Brief/Pants,,1-PACK,1.18,USD,,,,,,,,,,,,,,,
8126900,TROUSERS DENIM PAM ECRU:LIGHT BEIGE:38,1,8052700 Trousers denim Pam ecru/8052700 Trousers denim Pam ecru - Light Beige,,,,,,,FALSE,,,,4022 Denim Trousers,9465,Jeans,,1-PACK,7.1,USD,,,,,,,,,,,,,,,
8617788,BRIEF FLORA 9 COTTON BRAZILIAN:PINK:44/46,1,8555278 Brief Flora 9 Cotton Brazilian/8555278 Brief Flora 9 Cotton Brazilian - Pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.76,USD,,,,,,,,,,,,,,,
8203947,SET WRAP SHORTS JELLYFISH STAR:LIGHT BROWN:68,1,8170609 Set wrap shorts jellyfish star/8170609 Set wrap shorts jellyfish star - Light Brown,,,,,,,FALSE,,,,8912 Newborn,9320,Indoor Clothes Set,,1-PACK,3.85,USD,,,,,,,,,,,,,,,
8162500,BODY WRAP FRUITMARKET:LIGHT DUSTY PINK:56,1,8121435 Body wrap fruitmarket/8121435 Body wrap fruitmarket - Light Dusty Pink,,,,,,,FALSE,,,,8912 Newborn,9328,Body,,1-PACK,2.09,USD,,,,,,,,,,,,,,,
8167155,CAP TRICOT AOP BALLOONS:LIGHT DUSTY AQUA:44/46,1,8127338 Cap tricot aop balloons/8127338 Cap tricot aop balloons - Light Dusty Aqua,,,,,,,FALSE,,,,8913 Baby Basic,9405,Headgear,,1-PACK,1.15,USD,,,,,,,,,,,,,,,
8218535,DRESS JERSEY:LIGHT BEIGE:74,1,8167126 Dress jersey/8167126 Dress jersey - Light Beige,,,,,,,FALSE,,,,8910 Baby Tops,9318,Dress,,1-PACK,2.8,USD,,,,,,,,,,,,,,,
8301016,PYJAMAS NIGHT SKY:LIGHT DUSTY WHITE:80,1,8213453 Pyjamas Night Sky/8213453 Pyjamas Night Sky - Light Dusty White,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,2.99,USD,,,,,,,,,,,,,,,
8318685,BRIEF THONG LOW ELSA:RED:34,1,8247479 Brief Thong low Elsa/8247479 Brief Thong low Elsa - Red,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.6,USD,,,,,,,,,,,,,,,
8433138,SUNHAT TERRY:LIGHT GREEN:40/42,1,8399358 Sunhat Terry/8399358 Sunhat Terry - Light Green,,,,,,,FALSE,,,,8917 Baby Other,9405,Headgear,,1-PACK,2.05,USD,,,,,,,,,,,,,,,
8473415,BRIEF SO U  DANA HIGH LEG THON:DARK BLUE:36/38,1,7920342 Brief So U  Dana high leg thon/7920342 Brief So U  Dana high leg thon - Dark Blue,,,,,,,FALSE,,,,2010 So.U Brief,9326,Brief/Pants,,1-PACK,1.1,USD,,,,,,,,,,,,,,,
8113207,BRIEF  BOXER MIDI SEAMLESS RIB:WHITE:36/38,1,8112919 Brief  Boxer midi Seamless rib/8112919 Brief  Boxer midi Seamless rib - White,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.64,USD,,,,,,,,,,,,,,,
8517164,BODY PEOPLE AOP:LIGHT BLUE:74,1,8468685 Body People aop/8468685 Body People aop - Light Blue,,,,,,,FALSE,,,,8910 Baby Tops,9328,Body,,1-PACK,2.85,USD,,,,,,,,,,,,,,,
8607141,DRESS WOVEN COTTON:LIGHT DUSTY WHITE:62,1,8539700 Dress woven cotton/8539700 Dress woven cotton - Light Dusty White,,,,,,,FALSE,,,,8910 Baby Tops,9318,Dress,,1-PACK,4.4,USD,,,,,,,,,,,,,,,
8643746,TOP SS AOP FISHES:LIGHT BEIGE:74,1,8594343 Top ss aop fishes/8594343 Top ss aop fishes - Light Beige,,,,,,,FALSE,,,,8910 Baby Tops,9312,Top,,1-PACK,3.1,EUR,,,,,,,,,,,,,,,
8494417,SOCK 3PBABY DOUBLE CUFF TERRY:LIGHT DUSTY BLUE:267,1,8431411 Sock 3pBaby double cuff terry/8431411 Sock 3pBaby double cuff terry - Light Dusty Blue,,,,,,,FALSE,,,,8917 Baby Other,9322,Sock,,3-PACK,1.87,EUR,,,,,,,,,,,,,,,
8595307,CAP TRICOT BUDGIES AOP:LIGHT AQUA:40/42,1,8552645 Cap tricot Budgies aop/8552645 Cap tricot Budgies aop - Light Aqua,,,,,,,FALSE,,,,8917 Baby Other,9405,Headgear,,1-PACK,1.35,USD,,,,,,,,,,,,,,,
8587028,SCARF 2 PACK:LIGHT BEIGE:0,1,8552649 Scarf 2 pack/8552649 Scarf 2 pack - Light Beige,,,,,,,FALSE,,,,8917 Baby Other,9409,Indoor Scarf,,2-PACK,1.55,USD,,,,,,,,,,,,,,,
8423756,BRIEF NORA THONG LOW:DARK DUSTY YELLOW:34,1,8006829 Brief Nora Thong low/8006829 Brief Nora Thong low - Dark Dusty Yellow,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,2.25,USD,,,,,,,,,,,,,,,
5884518,SLOGGI MAXI 3-PACK:WHITE:50,1,5884448 Sloggi Maxi 3-pack/5884448 Sloggi Maxi 3-pack - White,,,,,,,FALSE,,,,2011 Sloggi Brief,9326,Brief/Pants,,3-PACK,122.58,SEK,,,,,,,,,,,,,,,
8300039,TIGHTS BAG COTTON RIB:LIGHT GREY MELANGE:74/80,1,8198920 Tights BaG cotton rib/8198920 Tights BaG cotton rib - Light Grey Melange,,,,,,,FALSE,,,,8917 Baby Other,9323,Tights,,1-PACK,2.07,USD,,,,,,,,,,,,,,,
8140003,LEGGINGS LEO SURFACE:LIGHT GREEN:74,1,8089830 Leggings Leo surface/8089830 Leggings Leo surface - Light Green,,,,,,,FALSE,,,,8911 Baby Bottoms,9472,Leggings,,1-PACK,1.75,USD,,,,,,,,,,,,,,,
7195445,"BRIEF, FANNY REGULAR INVISIBLE:BLACK:617",1,"7188110 Brief, Fanny regular invisible/7188110 Brief, Fanny regular invisible - Black",,,,,,,FALSE,,,,2012 Lindex Brief Basic,9326,Brief/Pants,,1-PACK,1.8,USD,,,,,,,,,,,,,,,
8125085,BODY WRAP LEO AOP:LIGHT BEIGE:62,1,8089805 Body Wrap Leo aop/8089805 Body Wrap Leo aop - Light Beige,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.3,USD,,,,,,,,,,,,,,,
8205451,PYJAMAS ROMPER OCEAN:LIGHT BEIGE:86,1,8181274 Pyjamas romper Ocean/8181274 Pyjamas romper Ocean - Light Beige,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,2.85,USD,,,,,,,,,,,,,,,
8434233,BODY WRAP LEMON:LIGHT GREEN:68,1,8390808 Body wrap Lemon/8390808 Body wrap Lemon - Light Green,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.62,USD,,,,,,,,,,,,,,,
8587229,BRIEF  AMIE BRAZILIAN MIDI:LIGHT WHITE:40/42,1,8375231 Brief  Amie brazilian midi/8375231 Brief  Amie brazilian midi - Light White,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,3.2,USD,,,,,,,,,,,,,,,
8318008,BRIEF  BLISS BIKINI REG HIGH L:LIGHT PINK:44/46,1,8204671 Brief  Bliss bikini reg high l/8204671 Brief  Bliss bikini reg high l - Light Pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,2.4,USD,,,,,,,,,,,,,,,
7512579,BRIEF COLIN BRAZILIAN LOW:BLACK:34,1,7449853 Brief Colin Brazilian low/7449853 Brief Colin Brazilian low - Black,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,3.13,USD,,,,,,,,,,,,,,,
8293246,BODY WRAP AOP FOREST:LIGHT DUSTY AQUA:62,1,8225818 Body wrap aop forest/8225818 Body wrap aop forest - Light Dusty Aqua,,,,,,,FALSE,,,,8912 Newborn,9328,Body,,1-PACK,3.03,EUR,,,,,,,,,,,,,,,
8491448,LEGGINGS RACCOON:DARK DUSTY GREY:56,1,8460635 Leggings Raccoon/8460635 Leggings Raccoon - Dark Dusty Grey,,,,,,,FALSE,,,,8911 Baby Bottoms,9472,Leggings,,1-PACK,2.12,USD,,,,,,,,,,,,,,,
8287361,BRIEF  BRAZILIAN HIGH SVEA VEL:DARK DUSTY RED:618,1,8177791 Brief  Brazilian high Svea vel/8177791 Brief  Brazilian high Svea vel - Dark Dusty Red,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,3.07,USD,,,,,,,,,,,,,,,
8430312,SHORTS TRICOT:GREEN:86,1,8390939 Shorts tricot/8390939 Shorts tricot - Green,,,,,,,FALSE,,,,8911 Baby Bottoms,9316,Shorts,,1-PACK,1.75,USD,,,,,,,,,,,,,,,
8398928,DRESS WOVEN SEERSUCKER CHECK:LIGHT DUSTY BLUE:62,1,8345800 Dress woven seersucker check/8345800 Dress woven seersucker check - Light Dusty Blue,,,,,,,FALSE,,,,8910 Baby Tops,9318,Dress,,1-PACK,6.45,USD,,,,,,,,,,,,,,,
7397315,TRS DENIM VERA HW BLACK:BLACK:106,1,7396481 Trs denim Vera HW black/7396481 Trs denim Vera HW black - Black,,,,,,,FALSE,,,,4022 Denim Trousers,9465,Jeans,,1-PACK,9.6,USD,,,,,,,,,,,,,,,
8128613,BODY AOP RIB:LIGHT DUSTY AQUA:80,1,8106376 Body aop rib/8106376 Body aop rib - Light Dusty Aqua,,,,,,,FALSE,,,,8910 Baby Tops,9328,Body,,1-PACK,2.4,USD,,,,,,,,,,,,,,,
8376064,BODY AOP MOUNTAIN LANDSCAPE:DUSTY BLUE:86,1,8327749 Body aop mountain landscape/8327749 Body aop mountain landscape - Dusty blue,,,,,,,FALSE,,,,8910 Baby Tops,9328,Body,,1-PACK,2.75,USD,,,,,,,,,,,,,,,
8574752,ONESIE RAGLAN SLEEVE WAFFLE AO:DUSTY GREEN:56,1,8532771 Onesie raglan sleeve waffle ao/8532771 Onesie raglan sleeve waffle ao - Dusty Green,,,,,,,FALSE,,,,8910 Baby Tops,9319,Indoor Overalls,,1-PACK,5.55,USD,,,,,,,,,,,,,,,
8383760,BRIEF THONG CORINNE:BEIGE:40/42,1,8300147 Brief Thong Corinne/8300147 Brief Thong Corinne - Beige,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,2.45,USD,,,,,,,,,,,,,,,
8149692,BRIEF  IRIS BRAZILIAN LOW TANG:LT PINK:36/38,1,8113000 Brief  Iris Brazilian low tang/8113000 Brief  Iris Brazilian low tang - Lt pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.4,USD,,,,,,,,,,,,,,,
8435601,BRIEF CARIN REGULAR SKETCH LEO:LT PINK:44/46,1,8390910 Brief Carin regular sketch leo/8390910 Brief Carin regular sketch leo - Lt pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.35,USD,,,,,,,,,,,,,,,
8163010,LEGGINGS BASIC RIB:GREEN:86,1,8002781 Leggings basic rib/8002781 Leggings basic rib - Green,,,,,,,FALSE,,,,8913 Baby Basic,9472,Leggings,,1-PACK,1.8,USD,,,,,,,,,,,,,,,
8250472,BODY MOLE AND FRIENDS:LIGHT GREEN:80,1,8201717 Body mole and friends/8201717 Body mole and friends - Light Green,,,,,,,FALSE,,,,8910 Baby Tops,9328,Body,,1-PACK,2.43,USD,,,,,,,,,,,,,,,
8248522,PYJAMAS MOLE AND FRIENDS:LIGHT GREEN:86,1,8194597 Pyjamas Mole and Friends/8194597 Pyjamas Mole and Friends - Light Green,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,2.92,USD,,,,,,,,,,,,,,,
7600679,TRS DENIM VERA HW BLACK:BLACK:109,1,7396481 Trs denim Vera HW black/7396481 Trs denim Vera HW black - Black,,,,,,,FALSE,,,,4022 Denim Trousers,9465,Jeans,,1-PACK,9.6,USD,,,,,,,,,,,,,,,
8423758,BRIEF NORA THONG LOW:DARK DUSTY YELLOW:40/42,1,8006829 Brief Nora Thong low/8006829 Brief Nora Thong low - Dark Dusty Yellow,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,2.25,USD,,,,,,,,,,,,,,,
8386293,BODY HUG   LOVE:LIGHT ORANGE:80,1,8336150 Body Hug   Love/8336150 Body Hug   Love - Light Orange,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.75,USD,,,,,,,,,,,,,,,
8015275,BRIEF  IRIS REGULAR:WHITE:621,1,7960370 Brief  Iris Regular/7960370 Brief  Iris Regular - White,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.71,USD,,,,,,,,,,,,,,,
8607903,BRIEF SO U JENNIANN THONG:TURQUOISE:34,1,8518316 Brief So U Jenniann thong/8518316 Brief So U Jenniann thong - Turquoise,,,,,,,FALSE,,,,2010 So.U Brief,9326,Brief/Pants,,1-PACK,1.22,USD,,,,,,,,,,,,,,,
8362073,BRIEF  RIB BIKINI REG WILMA TR:LIGHT PINK:36/38,1,8323194 Brief  Rib Bikini reg Wilma tr/8323194 Brief  Rib Bikini reg Wilma tr - Light Pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.96,USD,,,,,,,,,,,,,,,
8287363,BRIEF  BRAZILIAN HIGH SVEA VEL:DARK DUSTY RED:620,1,8177791 Brief  Brazilian high Svea vel/8177791 Brief  Brazilian high Svea vel - Dark Dusty Red,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,3.07,USD,,,,,,,,,,,,,,,
8401151,BRIEF  SEAMLESS EMELIE BIKER H:BEIGE:621,1,8339477 Brief  Seamless Emelie Biker h/8339477 Brief  Seamless Emelie Biker h - Beige,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,2.48,USD,,,,,,,,,,,,,,,
8137038,SOCK 4P RIBB SOCK:DUSTY BROWN:16/18,1,8131327 Sock 4p ribb sock/8131327 Sock 4p ribb sock - Dusty Brown,,,,,,,FALSE,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
8125135,TOP AOP BALLOONS:LIGHT AQUA:104,1,8104315 Top aop balloons/8104315 Top aop balloons - Light Aqua,,,,,,,FALSE,,,,8910 Baby Tops,9312,Top,,1-PACK,1.9,USD,,,,,,,,,,,,,,,
7612815,TROUSERS DENIM NEA STRAIGHT:DENIM:106,1,7549124 Trousers denim Nea straight/7549124 Trousers denim Nea straight - Denim,,,,,,,FALSE,,,,4022 Denim Trousers,9465,Jeans,,1-PACK,9.45,USD,,,,,,,,,,,,,,,
8127001,BODY WRAP POCKET DETAIL:DUSTY BLUE:62,1,8104346 Body wrap pocket detail/8104346 Body wrap pocket detail - Dusty blue,,,,,,,FALSE,,,,8910 Baby Tops,9328,Body,,1-PACK,2.15,USD,,,,,,,,,,,,,,,
8360348,BODY RIB STRIPE:BEIGE:86,1,8321828 Body rib stripe/8321828 Body rib stripe - Beige,,,,,,,FALSE,,,,8910 Baby Tops,9328,Body,,1-PACK,2.9,USD,,,,,,,,,,,,,,,
8125796,SET WRAP BODY AND LEGGINGS CLO:LIGHT DUSTY AQUA:56,1,8104474 Set wrap body and leggings clo/8104474 Set wrap body and leggings clo - Light Dusty Aqua,,,,,,,FALSE,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,4.05,USD,,,,,,,,,,,,,,,
6399096,SLOGGI SENSUAL FRESH SHORTS:WHITE:40,1,6398420 Sloggi sensual fresh shorts/6398420 Sloggi sensual fresh shorts - White,,,,,,,FALSE,,,,2011 Sloggi Brief,9326,Brief/Pants,,1-PACK,55.85,NOK,,,,,,,,,,,,,,,
8292621,BRIEF  CORA MESH BRAZILIAN HIG:BLACK:40/42,1,8170928 Brief  cora mesh brazilian hig/8170928 Brief  cora mesh brazilian hig - Black,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,2.45,USD,,,,,,,,,,,,,,,
8423767,BRIEF NORA BRAZILIAN HW:DARK DUSTY YELLOW:44/46,1,8228626 Brief Nora Brazilian HW/8228626 Brief Nora Brazilian HW - Dark Dusty Yellow,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,2.55,USD,,,,,,,,,,,,,,,
7988163,BRIEF  SEAMLESS BIKER HIGH:BEIGE:620,1,7966939 Brief  Seamless Biker high/7966939 Brief  Seamless Biker high - Beige,,,,,,,FALSE,,,,2012 Lindex Brief Basic,9326,Brief/Pants,,1-PACK,2.4,USD,,,,,,,,,,,,,,,
8380584,BRIEF THONG CHLOE REG:LIGHT DUSTY AQUA:34,1,8300253 Brief Thong Chloe Reg/8300253 Brief Thong Chloe Reg - Light Dusty Aqua,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,2.3,USD,,,,,,,,,,,,,,,
8597348,BRIEF SO U  DANA HIGH LEG THON:ORANGE:36/38,1,8518293 Brief So U  Dana high leg thon/8518293 Brief So U  Dana high leg thon - Orange,,,,,,,FALSE,,,,2010 So.U Brief,9326,Brief/Pants,,1-PACK,1.1,USD,,,,,,,,,,,,,,,
8300839,PYJAMAS FOREST AOP:DUSTY PINK:62,1,8230249 Pyjamas Forest aop/8230249 Pyjamas Forest aop - Dusty Pink,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,2.79,USD,,,,,,,,,,,,,,,
7421807,BRIEF  EVA TENCEL REGULAR:BLACK:618,1,7396027 Brief  Eva Tencel Regular/7396027 Brief  Eva Tencel Regular - Black,,,,,,,FALSE,,,,2012 Lindex Brief Basic,9326,Brief/Pants,,1-PACK,1.43,USD,,,,,,,,,,,,,,,
8569898,SUNPROTECTION BABY SWIM CAP OC:DARK DUSTY BLUE:52/54,1,8517824 Sunprotection Baby swim cap Oc/8517824 Sunprotection Baby swim cap Oc - Dark Dusty Blue,,,,,,,FALSE,,,,8917 Baby Other,9422,Swim Wear Accessory,,1-PACK,3.56,USD,,,,,,,,,,,,,,,
8121642,SET BODY LEGGINGS LEO PLACEMEN:LIGHT BEIGE:74,1,8089803 Set Body leggings Leo placemen/8089803 Set Body leggings Leo placemen - Light Beige,,,,,,,FALSE,,,,8914 Baby CoP Tops,9320,Indoor Clothes Set,,2-PACK,4.05,USD,,,,,,,,,,,,,,,
8466380,CARDIGAN KNIT BLOCKING COLORS:LIGHT BEIGE:62,1,8427488 Cardigan Knit Blocking colors/8427488 Cardigan Knit Blocking colors - Light Beige,,,,,,,FALSE,,,,8914 Baby CoP Tops,9462,Cardigan,,1-PACK,5.55,USD,,,,,,,,,,,,,,,
8617786,BRIEF FLORA 9 COTTON BRAZILIAN:PINK:36/38,1,8555278 Brief Flora 9 Cotton Brazilian/8555278 Brief Flora 9 Cotton Brazilian - Pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.76,USD,,,,,,,,,,,,,,,
8567010,BODY WRAP AOP STARRY SKY:LIGHT BEIGE:56,1,8522173 Body wrap aop starry sky/8522173 Body wrap aop starry sky - Light Beige,,,,,,,FALSE,,,,8912 Newborn,9328,Body,,1-PACK,2.7,USD,,,,,,,,,,,,,,,
8430289,PYJAMAS ROMPER BEACHBALL:LIGHT AQUA:56,1,8407994 Pyjamas Romper Beachball/8407994 Pyjamas Romper Beachball - Light Aqua,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,3.18,USD,,,,,,,,,,,,,,,
8491449,LEGGINGS RACCOON:DARK DUSTY GREY:62,1,8460635 Leggings Raccoon/8460635 Leggings Raccoon - Dark Dusty Grey,,,,,,,FALSE,,,,8911 Baby Bottoms,9472,Leggings,,1-PACK,2.12,USD,,,,,,,,,,,,,,,
8292445,PYJAMAS MAMMOTH AOP:OFF BLACK:92,1,8240957 Pyjamas Mammoth aop/8240957 Pyjamas Mammoth aop - Off black,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,4.16,USD,,,,,,,,,,,,,,,
8439970,DRESS TURTLE AOP:LIGHT GREEN:68,1,8417697 Dress Turtle aop/8417697 Dress Turtle aop - Light Green,,,,,,,FALSE,,,,8914 Baby CoP Tops,9318,Dress,,1-PACK,2.6,USD,,,,,,,,,,,,,,,
8590599,LEGGINGS BASIC RIB:LIGHT DUSTY YELLOW:62,1,8002781 Leggings basic rib/8002781 Leggings basic rib - Light Dusty Yellow,,,,,,,FALSE,,,,8913 Baby Basic,9472,Leggings,,1-PACK,1.95,USD,,,,,,,,,,,,,,,
8433722,BODY WRAP BANANAS AOP:GREEN:62,1,8390806 Body Wrap Bananas aop/8390806 Body Wrap Bananas aop - Green,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.6,USD,,,,,,,,,,,,,,,
8253921,PYJAMAS LEOPARD AOP:LIGHT BEIGE:56,1,8213765 Pyjamas Leopard aop/8213765 Pyjamas Leopard aop - Light Beige,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,2.92,USD,,,,,,,,,,,,,,,
8230947,PYJAMAS ROMPER MINI ME:LIGHT BROWN:86,1,8149920 Pyjamas Romper Mini me/8149920 Pyjamas Romper Mini me - Light Brown,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,2.58,USD,,,,,,,,,,,,,,,
8481912,TROUSERS BIB QUILTED:LIGHT DUSTY LILAC:86,1,8466878 Trousers Bib quilted/8466878 Trousers Bib quilted - Light Dusty Lilac,,,,,,,FALSE,,,,8911 Baby Bottoms,9315,Trousers,,1-PACK,4.5,USD,,,,,,,,,,,,,,,
8534711,PYJAMAS VEGGIES:LIGHT AQUA:92,1,8487200 Pyjamas Veggies/8487200 Pyjamas Veggies - Light Aqua,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,3.32,USD,,,,,,,,,,,,,,,
7863001,BRIEF HIGH INVISIBLE MATT SHIN:BLACK:620,1,7840235 Brief high Invisible matt shin/7840235 Brief high Invisible matt shin - Black,,,,,,,FALSE,,,,2012 Lindex Brief Basic,9326,Brief/Pants,,1-PACK,1.75,USD,,,,,,,,,,,,,,,
8380585,BRIEF THONG CHLOE REG:LIGHT DUSTY AQUA:36/38,1,8300253 Brief Thong Chloe Reg/8300253 Brief Thong Chloe Reg - Light Dusty Aqua,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,2.3,USD,,,,,,,,,,,,,,,
7863005,BRIEF HIGH INVISIBLE MATT SHIN:BEIGE:619,1,7840235 Brief high Invisible matt shin/7840235 Brief high Invisible matt shin - Beige,,,,,,,FALSE,,,,2012 Lindex Brief Basic,9326,Brief/Pants,,1-PACK,1.75,USD,,,,,,,,,,,,,,,
8151780,SET BODY RIB Y D STRIPE:ORANGE:74,1,8102616 Set Body rib y d stripe/8102616 Set Body rib y d stripe - Orange,,,,,,,FALSE,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,4.3,USD,,,,,,,,,,,,,,,
7580131,BRIEF REGULAR STINA MICRO:BLACK:620,1,7559977 Brief Regular Stina micro/7559977 Brief Regular Stina micro - Black,,,,,,,FALSE,,,,2012 Lindex Brief Basic,9326,Brief/Pants,,1-PACK,1.68,USD,,,,,,,,,,,,,,,
8147451,BODY WRAP LEO AOP:LIGHT GREEN:56,1,8089805 Body Wrap Leo aop/8089805 Body Wrap Leo aop - Light Green,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.3,USD,,,,,,,,,,,,,,,
8602967,CARDIGAN PATTERN KNIT:LIGHT BEIGE:68,1,8581258 Cardigan pattern knit/8581258 Cardigan pattern knit - Light Beige,,,,,,,FALSE,,,,8912 Newborn,9462,Cardigan,,1-PACK,4.44,USD,,,,,,,,,,,,,,,
8401712,BODY COCKATOOS:LIGHT BEIGE:74,1,8368748 Body Cockatoos/8368748 Body Cockatoos - Light Beige,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
8253710,LEGGINGS BASIC RIB:TURQUOISE:56,1,8002781 Leggings basic rib/8002781 Leggings basic rib - Turquoise,,,,,,,FALSE,,,,8913 Baby Basic,9472,Leggings,,1-PACK,1.88,USD,,,,,,,,,,,,,,,
8624745,BRIEF CARIN REG PETITE FLOWERS:LIGHT DUSTY TURQUOISE:34,1,8624211 Brief Carin Reg Petite flowers/8624211 Brief Carin Reg Petite flowers - Light Dusty Turquoise,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.3,USD,,,,,,,,,,,,,,,
